swift_code,id,bank,city,branch
BSABMXMM,63,BANCO SABADELL S.A., INSTITUCION DE BANCA MULTIPLE,MEXICO,None
BMSXMXMMSSS,64,BANCO SANTANDER (MEXICO), S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER,MEXICO,(SECURITIES SERVICES)
BMSXMXM1NAS,65,BANCO SANTANDER (MEXICO), S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER,MEXICO,None
BMSXMXMM,66,BANCO SANTANDER (MEXICO), S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER,MEXICO,None
BCMRMXMMRFI,67,BANCOMER RENTA FIJA INTERNACIONAL,MEXICO,None
BOFAMXMX,68,BANK OF AMERICA, MEXICO S.A.,MEXICO,None
BOFAMXMXMEX,69,BANK OF AMERICA, MEXICO S.A.,MEXICO,None
BOTKMXMX,70,BANK OF TOKYO-MITSUBISHI UFJ (MEXICO) S.A.,MEXICO,None
SNABMXM1,71,BANSI, SA,GUADALAJARA,None
BARCMXMM,72,BARCLAYS BANK MEXICO S.A.,MEXICO,None
BCMRMXMMGUA,73,BBVA BANCOMER, S.A.,GUADALAJARA,(LETTERS OF CREDIT AND COLLECTIONS DEPARTMENT GUADALAJARA, JAL.)
BCMRMXMMHIP,74,BBVA BANCOMER, S.A.,MEXICO,(CARTERA HIPOTECARIA)
BCMRMXMMCOL,75,BBVA BANCOMER, S.A.,MEXICO,(COLLECTIONS DEPARTMENT MEXICO, D.F.)
BCMRMXMMCOR,76,BBVA BANCOMER, S.A.,MEXICO,(CORRESPONDENT BANKING)
BCMRMXMMFID,77,BBVA BANCOMER, S.A.,MEXICO,(FIDUCIARY DEPARTMENT)
BCMRMXMMEXT,78,BBVA BANCOMER, S.A.,MEXICO,(FINANCE INTERNATIONAL OPERATIONS)
BCMRMXMMFGN,79,BBVA BANCOMER, S.A.,MEXICO,(FOREIGN EXCHANGE DEPARTMENT)
BCMRMXMMOPC,80,BBVA BANCOMER, S.A.,MEXICO,(INTERNATIONAL OPERATIONS MEXICO, D.F.)
BCMRMXMMDIV,81,BBVA BANCOMER, S.A.,MEXICO,(INTERNATIONAL TREASURY DEPARTMENT)
BCMRMXMMDOC,82,BBVA BANCOMER, S.A.,MEXICO,(LETTERS OF CREDIT DEPARTMENT MEXICO D.F.)
BCMRMXMMOPE,83,BBVA BANCOMER, S.A.,MEXICO,(PASIVOS MONEDA EXTRANJERA DEPT.)
BCMRMXMMPYM,84,BBVA BANCOMER, S.A.,MEXICO,(PAYMENT ORDERS DEPARTMENT)
BCMRMXMMREC,85,BBVA BANCOMER, S.A.,MEXICO,(RECONCILEMENT DEPARTMENT)
BCMRMXMMSEC,86,BBVA BANCOMER, S.A.,MEXICO,(SECURITIES DEPARTMENT)
BCMRMXMMTIN,87,BBVA BANCOMER, S.A.,MEXICO,(TRANSFERENCIAS INTERBANCARIAS NACIONALES)
BCMRMXMM,88,BBVA BANCOMER, S.A.,MEXICO,None
BCMRMXMMMTY,89,BBVA BANCOMER, S.A.,MONTERREY,(LETTERS OF CREDIT AND COLLECTIONS DEPARTMENT, MONTERREY, N.L.)
XMEXMXM1,90,BOLSA MEXICANA DE VALORES, S.A.B. DE C.V.,MEXICO,None
BPAOMXM1,91,BTG PACTUAL CASA DE BOLSA, SA. DE CV,MEXICO,None
CBAKMXM1,92,CASA DE BOLSA ARKA S.A DE C.V.,MEXICO,None
CBOBMXM1,93,CASA DE BOLSA BANCOMER, S.A. DE C.V.,MEXICO,None
BAOTMXM1,94,CASA DE BOLSA BANORTE, S.A. DE C.V.,MEXICO,None
CSFBMXMX,95,CASA DE BOLSA CREDIT SUISSE (MEXICO), S.A. DE C.V.,MEXICO,None
VALMMXM1,96,CASA DE BOLSA DEL VALLE DE MEXICO, S.A. DE C.V.,MEXICO,None
CBFAMXM1,97,CASA DE BOLSA FINAMEX, S.A.B. DE C.V.,MEXICO,None
CBMXMXM1,98,CASA DE BOLSA MEXICO, S.A. DE C.V.,MEXICO,None
CBPRMXM1,99,CASA DE BOLSA PRIME, S.A. DE C.V.,MEXICO,None
CABDMXM1,100,CASA DE BOLSA SANTANDER, S.A.,MEXICO,None
CABUMXM1,101,CASA DE BOLSA UNION SA DE CV,MEXICO,None
CTIBMXM1,102,CASA DE CAMBIO TIBER SA DE CV,MEXICO,None
CXCXMXMT,103,CEMEX S.A.B. DE C.V.,SAN PEDRO GARZA GARCIA,None
CIMXMXMMFID,104,CIBANCO SA,MEXICO,(FIDUCIARIO)
CIMXMXMM,105,CIBANCO SA,MEXICO,None
DCAGMXMM,106,DAIMLER MEXICO, SA DE CV,MEXICO,None
DEUTMXMM,107,DEUTSCHE BANK MEXICO, SA,MEXICO,None
ESTBMXM1,108,ESTRATEGIA BURSATIL, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
ECAMMXM1,109,ESTRATEGIA CAMBIARIA CASE DE CAMBIO S.A. DE C.V.,MEXICO,None
EVCBMXMM,110,EVERCORE CASA DE BOLSA SA DE CV,MEXICO,None
FMCBMXM1,111,FIMSA CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
CUAFMXMX,112,FINANCIERA CUALLIX, SA DE CV, SOFOM ENR,MONTERREY,None
FNAIMXM1,113,FIRST NATIONAL BANK, S.A. DE C.V,TIJUANA,None
FRIPMXM1,114,FITCH MEXICO S.A. DE C.V.,MONTERREY,N.L.,None
GBMSMXM1,115,GBM GRUPO BURSATIL MEXICANO, S.A.B. DE C.V. CASA E BOLSA,MEXICO,None
GBMSMXMX,116,GBM GRUPO BURSATIL MEXICANO, SA DE CV,MEXICO,None
GOLDMXM1,117,GOLDMAN SACHS MEXICO CASA DE BOLSA, SA DE CV,MEXICO,None
GCONMXMM,118,GRUPO CONDUMEX, S.A. DE C.V.,MEXICO,None
GKUOMXMM,119,GRUPO KUO SAB DE CV,MEXICO,None
TVSAMXMM,120,GRUPO TELEVISA, S.A.B.,MEXICO,None
RAMXMXM1,121,HR RATINGS DE MEXICO, S.A. DE C.V.,MEXICO,None
BITLMXM1,122,HSBC CASA DE BOLSA, S.A. DE C.V., GRUPO FINANCIERHSBC,MEXICO,None
BIMEMXMMCLS,123,HSBC MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO HSBC,MEXICO,(CLS HSBC MEXICO)
BIMEMXMM397,124,HSBC MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO HSBC,MEXICO,(SECURITIES SERVICES CNC MEXICO)
BIMEMXMM,125,HSBC MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO HSBC,MEXICO,None
HYMOMXM1,126,HYUNDAI MOBIS MEXICO,MONTERREY,N.L.,None
ICBKMXMM,127,INDUSTRIAL AND COMMERCIAL BANK OF CHINA MEXICO, S.A.,MEXICO,None
BRRNMXM1,128,ING BARING GRUPO FINANCIERO (MEXICO) S.A. DE C.V.,MEXICO,None
ICDBMXM1,129,INTERACCIONES CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
INTEMXMM,130,INTERCAM BANCO SA INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,MEXICO,None
ICABMXMM,131,INTERCAM CASA DE BOLSA S.A. DE C.V.,MEXICO,None
INVMMXM1,132,INVERMEXICO, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
IVSBMXM1,133,INVERSORA BURSATIL, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
GINSMXMM,134,INVESTA BANK, S.A. INSTITUCION DE BANCA MULTIPLE,MEXICO,None
IVXBMXM1,135,INVEX CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
IXEEMXM1,136,IXE CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
LGDRMXM1,137,LG DISPLAY REYNOSA SA DE CV,REYNOSA,None
MSAAMXM1,138,MASTTRO CAPITAL SAPI DE CV,SAN PEDRO GARZA GARCIA,None
XEMDMXM1,139,MERCADO MEXICANO DE DERIVADOS, S.A. DE C.V.,MEXICO,None
MTRLMXM1,140,MERCURY BANK AND TRUST LTD.,MEXICO,None
MTASMXMT,141,METALSA S.A. DE C.V.,MONTERREY,None
MXBCMXM1,142,MEXIVAL BANPAIS CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
MHBMMXMM,143,MIZUHO BANK MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE,MEXICO,None
MOMXMXM1,144,MOODY'S DE MEXICO S.A. DE C.V,MEXICO,None
MSMCMXMM,145,MORGAN STANLEY,MEXICO,None
MLVLMXM1,146,MULTIVALORES CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
NFSAMXMM,147,NACIONAL FINANCIERA, S.N.C.,MEXICO,None
NIKEMXM1,148,NIKE DE MEXICO, S.DE R.L. DE C.V.,GUADALAJARA,None
OPBSMXM1,149,OPERADORA DE BOLSA SERFIN, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
OPBOMXM1,150,OPERADORA DE BOLSA, S.A. DE C.V.,MEXICO,None
PBSAMXM1,151,PROBURSA CASA DE BOLSA, S.A. DE C.V. CASA DE BOLSA,MEXICO,None
INDEMXMM,152,S.D. INDEVAL, S.A. DE C.V.,MEXICO,None
INDEMX21,153,S.D. INDEVAL, SA DE C.V.,MEXICO,None
SECTMXM1394,154,SAMSUNG MEXICANA, S.A. DE C.V.,QUERETARO,(SEDAM)
SECTMXM1350,155,SAMSUNG MEXICANA, S.A. DE C.V.,TIJUANA,(SAMEX)
SECTMXM1390,156,SAMSUNG MEXICANA, S.A. DE C.V.,TIJUANA,(SEM)
SECTMXM1,157,SAMSUNG MEXICANA, S.A. DE C.V.,TIJUANA,None
SAEFMXM1,158,SANTANDER SERFIN,VERACRUZ,None
CBOIMXM1,159,SCOTIA INVERLAT CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
MBCOMXMMGUA,160,SCOTIABANK INVERLAT, S.A.,GUADALAJARA,None
MBCOMXMMINV,161,SCOTIABANK INVERLAT, S.A.,MEXICO,(DEPARTAMENTO DE INVERSION)
MBCOMXMMSEC,162,SCOTIABANK INVERLAT, S.A.,MEXICO,(SECURITIES DEPARTMENT)
MBCOMXMM,163,SCOTIABANK INVERLAT, S.A.,MEXICO,None
MBCOMXMMFXA,164,SCOTIABANK INVERLAT, S.A.,MEXICO,None
MBCOMXMMMTY,165,SCOTIABANK INVERLAT, S.A.,MONTERREY,None
MBCOMXMMPUE,166,SCOTIABANK INVERLAT, S.A.,PUEBLA,None
TESRMXMM,167,TESORED, S.A. DE C.V.,MEXICO,None
UBSWMXMC,168,UBS CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
VCCBMXG1,169,VACTOR CASA DE BOLSA, S.A. DE C.V.,GARZA GARCIA,None
VBMXMXM1,170,VALORES BURSATILES DE MEXICO, S.A. DE C.V.,MEXICO,None
VFMXMXM1,171,VALORES FINAMEX, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
VMXSMXM1,172,VALORES MEXICANOS CASA DE BOLSA, S.A. DE C.V.,MEXICO,None
VACBMXM1,173,VALUE, S.A. DE C.V., CASA DE BOLSA,MEXICO,None
VACLMXM1,174,VANGUARDIA CASA DE BOLSA,MEXICO,None
VECRMXMM,175,VECTOR CASA DE BOLSA, SA DE CV,MONTERREY,None
VWAGMXMM,176,VOLKSWAGEN DE MEXICO S.A. DE C.V.,MEXICO,None
MEXCMXM1,177,VW DE MEXICO,PUEBLA,None
