swift_code,id,bank,city,branch
ORIBBQC1,1,BANCO DEL ORINOCO N.V.,KRALENDIJK,None
BDCCBQBN,2,BANCO DI CARIBE N.V. BONAIRE,KRALENDIJK,None
GIRCBQBN,3,GIROBANK NV BONAIRE BRANCH,KRALENDIJK,None
MCBKBQBN,4,MADURO AND CURIEL'S BANK (BONAIRE) NV,KRALENDIJK,None
ORBABQBN,5,ORCO BANK N.V. BONAIRE,KRALENDIJK,None
RBTTBQSA,6,RBC ROYAL BANK N.V. (FORMERLY RBTT BANK N.V.),SABA,None
RBTTBQBN,7,RBC ROYAL BANK N.V.(FORMERLY RBTT BANK N.V.),BONAIRE,None
WISBBQEE,8,THE WINDWARD ISLANDS BANK LTD ST.EUSTATIUS,SAINT EUSTATIUS,None
