swift_code,id,bank,city,branch
BHUBBTBT001,1,BANK OF BHUTAN LIMITED,PHUNTSHOLING,(PHUENTSHOLING MAIN BRANCH)
BHUBBTBT,2,BANK OF BHUTAN LIMITED,THIMPHU,None
BHUBBTBT022,3,BANK OF BHUTAN LIMITED,THIMPHU,None
BHDEBTBT,4,BHUTAN DEVELOPMENT BANK LIMITED,THIMPHU,None
BNBTBTBT,5,BHUTAN NATIONAL BANK LTD,THIMPHU,None
PUNBBTBT,6,DRUK PNB BANK LIMITED,THIMPHU,None
RMABBTBT,7,ROYAL MONETARY AUTHORITY OF BHUTAN,THIMPHU,None
TBBTBTBT,8,T BANK LTD,THIMPHU,None
