swift_code,id,bank,city,branch
PBZATZTZNWK,68,PEOPLE'S BANK OF ZANZIBAR, THE,ZANZIBAR,(MWANAKWEREKWE BRANCH)
PBZATZTZ,69,PEOPLE'S BANK OF ZANZIBAR, THE,ZANZIBAR,None
SABMTZT1,70,SABMILLER TANZANIA,DAR ES SALAAM,None
SABMTZT1TBL,71,SABMILLER TANZANIA,DAR ES SALAAM,None
SABMTZT1TDL,72,SABMILLER TANZANIA,DAR ES SALAAM,None
SBICTZTX,73,STANBIC BANK TANZANIA LIMITED,DAR ES SALAAM,None
SCBLTZTXSSU,74,STANDARD CHARTERED BANK TANZANIA LTD,DAR ES SALAAM,(SECURITIES SERVICES UNIT)
SCBLTZTX,75,STANDARD CHARTERED BANK TANZANIA LTD,DAR ES SALAAM,None
SBINTZT1,76,STATE BANK OF INDIA,DAR ES SALAAM,None
TZADTZTZ,77,TANZANIA AGRICULTURAL DEVELOPMENT BANK,DAR ES SALAAM,None
TAHOTZT1,78,TANZANIA HOUSING BANK,DAR ES SALAAM,(CITY BRANCH)
TAHOTZT10T2,79,TANZANIA HOUSING BANK,DAR ES SALAAM,(HIFADHI BRANCH)
TAHOTZT10T4,80,TANZANIA HOUSING BANK,DODOMA,(DODOMA BRANCH)
TAHOTZT10T6,81,TANZANIA HOUSING BANK,MBEYA,(MBEYA BRANCH)
TAHOTZT10T7,82,TANZANIA HOUSING BANK,MOROGORO,(MOROGORO BRANCH)
TAHOTZT10T8,83,TANZANIA HOUSING BANK,MOSHI,(MOSHI BRANCH)
TAHOTZT10T5,84,TANZANIA HOUSING BANK,MWANZA,(MWANZA BRANCH)
TAHOTZT10T3,85,TANZANIA HOUSING BANK,TANGA,(TANGA BRANCH)
TAHOTZT10TA,86,TANZANIA HOUSING BANK,ZANZIBAR,(ZANZIBAR BRANCH)
TARATZTZ,87,TANZANIA REVENUE AUTHORITY,DAR ES SALAAM,None
TWBLTZTZ,88,TANZANIA WOMEN'S BANK LTD,DAR ES SALAAM,None
TAINTZTZ,89,TIB CORPORATE BANK LIMITED,DAR ES SALAAM,None
TAPBTZTZ,90,TPB BANK PLC,DAR ES SALAAM,None
TRBATZT1,91,TRUST BANK (TANZANIA) LIMITED,DAR ES SALAAM,None
NABHTZT1,92,TWIGA BANCORP LIMITED,DAR ES SALAAM,None
TWIGTZTZ,93,TWIGA BANCORP LIMITED,DAR ES SALAAM,None
UNILTZTZ,94,UBL BANK (TANZANIA) LIMITED,DAR ES SALAAM,None
UCCTTZTZ,95,UCHUMI COMMERCIAL BANK LTD,MOSHI,None
ULCTTZT1,96,ULC (TANZANIA) LTD,DAR ES SALAAM,None
UNAFTZTZ,97,UNITED BANK FOR AFRICA (TANZANIA) LIMITED,DAR ES SALAAM,None
