swift_code,id,bank,city,branch
BKMOMSMS,1,BANK OF MONTSERRAT LIMITED,BRADES,None
CAPBMSMS,2,CAPITAL INTERNATIONAL BANK INC.,BRADES,None
GVMSMSMS,3,GOVERNMENT OF MONTSERRAT,BRADES,None
ROYCMSMS,4,RBC ROYAL BANK OF CANADA,PLYMOUTH,None
