swift_code,id,bank,city,branch
FNSECZP1,1,42 FINANCIAL SERVICES,PRAGUE,None
GLFNCZ21,2,A AND CE GLOBAL FINANCE, A.S.,BRNO,None
AIRACZPP,3,AIR BANK A.S.,PRAGUE,None
AKCTCZ21,4,AKCENTA, SPORITELNI A UVERNI DRUZSTVO,HRADEC KRALOVE,None
AKINCZP1,5,AKRO INVESTICNLSPOLECNOST, A.S.,PRAGUE,None
ANYRCZPP,6,ANYPAYER SRO,PRAGUE,None
USINCZ21,7,ARCELORMITTAL OSTRAVA A.S.,OSTRAVA,None
ARTTCZPP,8,ARTESA, SPORITELNI DRUZSTVO,PRAGUE,None
ATAFCZP1,9,ATLANTA SAFE, A.S.,PRAGUE,None
AAMVCZ21,10,ATLANTIK ASSET MANAGEMENT INVESTICNI SPOLECNOST,A.S,BRNO,None
ATLKCZP1,11,ATLANTIK FINANCNI TRHY, A.S.,PRAGUE,None
AXILCZP1,12,AXA INVESTICNI SPOLECNOST A.S.,PRAGUE,None
BKCHCZPP,13,BANK OF CHINA (HUNGARY) CLOSE LTD. PRAGUE BRANCH, ODSTEPNY ZAVOD,PRAGUE,None
CTASCZ22,14,BANKA CREDITAS,OLOMOUC,None
SEESCZP1,15,BH SECURITIES A.S.,PRAGUE,None
BPPFCZP1,16,BNP PARIBAS PERSONAL FINANCE SA, ODSTEPNY ZAVOD,PRAGUE,None
GEBACZPP,17,BNP PARIBAS S.A., POBOCKA CESKA REPUBLIKA,PRAGUE,None
BOIOCZP1,18,BODY INTERNATIONAL BROKERS A.S.,PRAGUE,None
BOPACZ21,19,BOHM AND PARTNER, A.S.,BRNO,None
BRCYCZP1,20,BROKERJET CESKE SPORITELNY, A.S.,PRAGUE,None
BSPKCZP1,21,BURZOVNI SPOLECNOST PRO KAPITALOVY TRH, A.S.,PRAGUE,None
CPPRCZP1,22,CAPITAL PARTNERS A.S.,PRAGUE,None
CSMVCZP1,23,CARDUUS ASSET MANAGEMENT, INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
UNIYCZPP,24,CENTRALNI DEPOZITAR CENNYCH PAPIRU, A.S.,PRAGUE,None
CSKBCZP1,25,CESKA BANKA A.S.,PRAGUE,None
CNBACZPP,26,CESKA NARODNI BANKA,PRAGUE,None
GIBACZPX,27,CESKA SPORITELNA A.S.,PRAGUE,None
CMZRCZP1,28,CESKOMORAVSKA ZARUCNI A ROZVOJOVA BANKA, A.S.,PRAGUE,None
CEKOCZPP,29,CESKOSLOVENSKA OBCHODNI BANKA, A.S.,PRAGUE,(HEAD OFFICE)
CITFCZPP,30,CITFIN, SPORITELNI DRUZSTVO,PRAGUE,None
CIIHCZP1,31,CITFIN-FINANCNI TRHY, A.S.,PRAGUE,None
CITICZPXTRD,32,CITIBANK EUROPE PLC, ORGANIZACNI SLOZKA,PRAGUE,(TRADE SERVICES DEPT.)
CITICZPX,33,CITIBANK EUROPE PLC, ORGANIZACNI SLOZKA,PRAGUE,None
CLLSCZP1,34,COLOSSEUM, A.S.,PRAGUE,None
COBACZPX,35,COMMERZBANK AG,PRAGUE,None
COVGCZP1,36,CONSEQ INVESTMENT MANAGEMENT,A.S.,PRAGUE,None
INNLCZP1,37,CP INVEST INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
CAIBCZP1,38,CREDITANSTALT SECURITIES,PRAGUE,None
CSOBCZP1,39,CSOB ASSET MANAGEMENT,PRAGUE,None
CSIVCZP1,40,CSOB INVESTICNLSPOLECNOST, A.S.,PRAGUE,None
CYCFCZ21,41,CYRRUS CORPORATE FINANCE, A.S.,BRNO,None
CYRRCZ21,42,CYRRUS, A.S.,BRNO,None
CZEHCZP1,43,CZECH ENERGY HOLDING, A.S.,PRAGUE,None
CZEECZPP,44,CZECH EXPORT BANK,PRAGUE,None
DEUTCZPX,45,DEUTSCHE BANK AG,PRAGUE,None
DMORCZP1,46,DOM MAKLERSKI BANKU OCHRONY SRODOWISKA SPOLKA AKCYJNA, ORGANIZACNI SLOZKA CESKA REPUBLIKA,PRAGUE,None
EEPSCZPP,47,EEPAYS S.R.O.,PRAGUE,None
EFCOCZ21,48,EFEKTA CONSULTING, A.S.,BRNO,None
EQBKCZPP,49,EQUA BANK A.S.,PRAGUE,None
EQHOCZP1,50,EQUITY HOLDING, A.S.,PRAGUE,None
EFCPCZP1,51,EURO FINANCIAL CORPORATION S.R.O.,PRAGUE,None
EICOCZ21,52,EUROPEAN INVESTMENT CENTRE O.C.P., A.S. - ORGANIZACNI SLOZKA,BRNO,None
EXSOCZP1,53,EXCHANGE S.R.O.,PRAGUE,None
EXPNCZPP,54,EXPOBANK CZ A.S.,PRAGUE,None
EZSRCZP1,55,EZPADA S.R.O.,PRAGUE,None
FIZLCZ21,56,FINANCE ZLIN, A.S.,ZLIN,None
FIOBCZPP,57,FIO BANKA, A.S.,PRAGUE,None
FIOZCZP1,58,FIO, DRUZSTEVNI ZALOZNA,PRAGUE,None
GARFCZ21,59,GARFIELD A.S.,OSTRAVA,None
GAUDCZP1,60,GAUDEA A.S.,PRAGUE,None
GNRLCZPP,61,GENERALI INVESTMENTS CEE, INV.SPOL,A.S.,PRAGUE,None
PPAMCZP1,62,GENERALI PPF ASSET MANAGEMENT A.S.,PRAGUE,None
GLBOCZP1,63,GLOBAL BROKERS, A.S.,PRAGUE,None
HIBRCZP1,64,HIGHSKY BROKERS, A. S.,PRAGUE,None
HOIVCZP1,65,HONOR INVEST, A.S.,PRAGUE,None
MIDLCZPPSDD,66,HSBC BANK PLC,PRAGUE,(SEPA DIRECT DEBITS)
MIDLCZPP,67,HSBC BANK PLC,PRAGUE,None
ICBKCZPP,68,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED, PRAGUE BRANCH, ODSTEPNY ZAVOD,PRAGUE,None
INGBCZPP,69,ING BANK N.V.,PRAGUE,None
IGINCZP1,70,ING INVESTMENT MANAGEMENT (C.R.), A.S.,PRAGUE,None
INPKCZP1,71,INVESTICNI KAPITALOVA SPOLECNOST KB, A.S.,PRAGUE,None
INEYCZP1,72,INVESTICNLSPOLECNOST CESKE SPORITELNY, A.S.,PRAGUE,None
ASMVCZP1,73,J AND T ASSET MANAGEMENT, INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
JTBPCZPP,74,J AND T BANKA A.S.,PRAGUE,None
FIOUCZP1,75,J AND T FINANCE GROUP II, A.S.,PRAGUE,None
FNENCZP1,76,J AND T FINANCE, A.S,PRAGUE,None
INHOCZ21,77,J AND T INVESTMENT HOLDING, A.S.,BRNO,None
JREACZP1BRA,78,JER REAL ESTATE ADVISORS (UK) LTD,PRAGUE,(BRANCH)
JREACZP1,79,JER REAL ESTATE ADVISORS (UK) LTD,PRAGUE,None
JDMSCZ21,80,JUNG, DMS AND CIE.,BRNO,None
KEIECZP1,81,KEY INVESTMENTS A.S.,PRAGUE,None
KOMBCZPP,82,KOMERCNI BANKA A.S.,PRAGUE,None
LIMOCZ21BRA,83,LASALLE INVESTMENT MANAGEMENT, ORGANIZACNI SLOZKA,PRAGUE,(PRAGUE BRANCH)
LIMOCZ21,84,LASALLE INVESTMENT MANAGEMENT, ORGANIZACNI SLOZKA,PRAGUE,None
LYOSCZP1,85,LYNX B.V., ORGANIZACNI SLOZKA,PRAGUE,None
BREXCZPP,86,MBANK S.A., ORGANIZACNI SLOZKA,PRAGUE,None
MERXCZ21,87,MERX A.S.,MORAVSKE BUDEJOVICE,None
MFCRCZP1,88,MINISTRY OF FINANCE OF THE CZECH REPUBLIC,PRAGUE,None
HYMOCZ21,89,MOBIS AUTOMOTIVE CZECH S.R.O,OSTRAVA,None
AGBACZPP,90,MONETA MONEY BANK, A.S.,PRAGUE,None
MPUBCZPP,91,MORAVSKY PENEZNI USTAV-SPORITELNI DRUZSTVO,PRAGUE,None
BOTKCZPP,92,MUFG BANK (EUROPE) N.V. PRAGUE BRANCH (FORMERLY BANK OF TOKYO-MITSUBISHI UFJ (HOLLAND) N.V.),PRAGUE,None
NSOSCZP1,93,NOBLE SECURITIES S.A. ORGANIZACNI SLOZKA CESKA REPUBLIKA,PRAGUE,None
NBISCZP1,94,NUNTIUS BROKERAGE AND INVESTMENT SERVICES SA,PRAGUE,None
OBKLCZ2X,95,OBERBANK AG,CESKE BUDEJOVICE,None
PAAHCZP1,96,PAA CAPITAL SE,PRAGUE,None
PAVSCZP1,97,PARTNERS INVESTICNI SPOLECNOST, A.S,PRAGUE,None
PADICZP1,98,PATRIA FINANCE, A.S.,PRAGUE,None
PAERCZP1,99,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1CMB,100,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1DEU,101,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1ETF,102,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1ING,103,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1POF,104,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1PRG,105,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAERCZP1UBS,106,PAYMENT EXECUTION S.R.O.,PRAGUE,None
PAPOCZP1,107,PAYMENT PLANET S.R.O.,PRAGUE,None
PIAMCZPP,108,PIONEER ASSET MANAGEMENT, A.S.,PRAGUE,None
PISPCZP1,109,PIONEER INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
BPKOCZPP,110,PKO BP S.A., CZECH BRANCH,PRAGUE,None
PLBACZP1,111,PLZENSKA BANKA, A.S.,PLZEN,None
POBNCZPP,112,POSTOVA BANKA, A.S.,POBOCKA CESKA REPUBLIKA,PRAGUE,None
PMBPCZPP,113,PPF BANKA A.S.,PRAGUE,None
PRNICZP1,114,PROVENTUS FINANCE A.S.,PRAGUE,None
RZBCCZPP,115,RAIFFEISENBANK A.S.,PRAGUE,None
GENOCZ21,116,RAIFFEISENBANK IM STIFTLAND EG,CHEB,None
RIOLCZP1,117,RELIANTCO INVESTMENTS LTD ORGANIZACNI SLOZKA,PRAGUE,None
RMHOCZP1,118,RM-S HOLDING, A.S.,PRAGUE,None
RMSYCZP1,119,RM-SYSTEM, A.S.,PRAGUE,None
RSIVCZ21,120,RSJ INVEST,A.S.,PLZEN,None
SECTCZP1493,121,SAMSUNG ELEC. HUNGARIAN-CZECH,PRAGUE,(SECZ)
SECTCZP1491,122,SAMSUNG ELEC. HUNGARIAN-CZECH,PRAGUE,(SEH-CZ)
SECTCZP1,123,SAMSUNG ELEC. HUNGARIAN-CZECH,PRAGUE,None
SAFFCZ21,124,SARF A.S.,VELICHOVKY,None
SAHRCZP1,125,SARMAYE ETHICA RIPAM S.E.,PRAGUE,None
SAXPCZP1,126,SAXO BANK PRAGUE,PRAGUE,None
VBOECZ2X,127,SBERBANK CZ, A.S.,PRAGUE,None
SKENCZ21,128,SKO ENERGO,MLADA BOLESLAV,None
SKEFCZ21,129,SKO ENERGO FIN.,MLADA BOLESLAV,None
SKOACZ21,130,SKODA AUTO A.S.,MLADA BOLESLAV,None
SMPSCZPP,131,SMART PAYMENT SOLUTIONS A.S.,PRAGUE,None
XPRACZP1,132,STOCK EXCHANGE PRAGUE CO. LTD, THE,PRAGUE,None
STCUCZP1,133,STREDISKO CENNYCH PAPIRU,PRAGUE,None
CRMWCZP1,134,THE CZECH REGISTRY FOR EMISSION ALLOWANCES TRADING,PRAGUE,None
TOSOCZP1,135,TOTAL SOLUTIONS S.R.O.,PRAGUE,None
BACXCZPPFAR,136,UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S.,PRAGUE,(INTERNAL FILE ACT ROUTING)
BACXCZPPRET,137,UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S.,PRAGUE,(SECURITIES SETTLEMENT)
BACXCZPP,138,UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S.,PRAGUE,None
VESECZP1,139,VIRTUSE ENERGY S.R.O EMPIRIA CENTRE,PRAGUE,None
SUBACZPP,140,VSEOBECNA UVEROVA BANKA, A.S. BRANCH PRAHA,PRAGUE,None
SPWTCZ21,141,WALDVIERTLER SPARKASSE BANK AG,JINDRICHUV HRADEC,None
WMCRCZP1,142,WALLICH AND MATTHES CZECH REPUBLIC,PRAGUE,None
WERRCZ21,143,WEST BROKERS A.S.,PLZEN,None
WEUICZP1,144,WESTERN UNION INTERNATIONAL BANK GMBH ORGANIZACNI SLOZKA,PRAGUE,None
WOODCZPP,145,WOOD AND COMPANY,PRAGUE,None
WCISCZP1,146,WOOD AND COMPANY INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
TRBDCZP1,147,X-TRADE BROKERS DOM MAKLERSKI SPOLKA AKCYJNA,ORGANIZACNI SLOZKA,PRAGUE,None
ZFPICZP1,148,ZFP INVESTMENTS INVESTICNI SPOLECNOST, A.S.,PRAGUE,None
