swift_code,id,bank,city,branch
BOERERAI,1,BANK OF ERITREA,ASMARA,None
CBERERAI,2,COMMERCIAL BANK OF ERITREA,ASMARA,None
HCBEERAI,3,HOUSING AND COMMERCE BANK OF ERITREA,ASMARA,None
